query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
3881,Can you recommend a men's short with pockets and a 9-inch inseam that ships within the U.S.?,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
7157,"Can you suggest an easy-to-use trap setter? I had some issues with the previous one I purchased, and now I'm looking for something simple to operate.",8,2,6,0.25,0.25,0.0,1.0,0.5,0.5
3552,Are there any cycling shorts that have a D-lock loop for convenience and also feature stylish front pockets similar to everyday jeans?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
2609,"Looking for a reliable performance wristband that is favored by global athletes. Ideally, it should be from the Power Balance brand and importantly, it should include a yotta mark code for authenticity verification.",14,12,2,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.7142857142857143
873,Can you help me find a JBL manufactured spear gun shaft?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2261,Looking for an easy to store and transport UCLA tent with at least 6 feet in height clearance. Can you help?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
7335,Looking for a women's long-sleeved NFL hoodie that is 100% cotton. Want one featuring team colors striped on the sleeves and an oversized distressed logo and team name on the chest.,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
4650,Can you suggest a sporty quartz wristwatch for men with model number AS8058TTG? I need it to come with a protection plan that can be emailed to me within 2 days.,2,1,1,0.5,0.5,0.0,1.0,0.5,0.5
1320,Can you help me find a comfortable shoulder bag with around an 8.5-inch drop and a cushioned bottom for added protection of items?,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0
6206,Will the Player's Choice OUTDOOR Inline Skate Wheels 76MM 89a BLACK x8 W/ABEC 9 BEARINGS and Rollerblade 8mm Core axles I've added to my cart be compatible with OUTDOOR Inline Skate Wheels designed for a 608 bearing hub?,1,1,0,1.0,1.0,0.0,0.0,0.07142857142857142,1.0
2331,Where can I find a high-quality Nebraska Cornhuskers Blackshirts football jersey made by Adidas?,12,0,12,0.0,0.0,0.0,0.0,0.0,0.25
8642,What's the best fishing spinning reel with smooth operation and premium performance? I recently used a very durable one on the first try. It should also be able to handle a 6 lb test reel with a 9.5 lb carp. Any suggestions?,7,0,7,0.0,0.0,0.0,0.0,0.0,0.0
7700,"Is there a 1/2"" polyester rope that is tightly braided, has low stretch, and features a unique color combination, such as white with a vibrant red tracer, available?",3,0,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
765,"Looking for a real stone stadium replica and display case that is about 5 inches wide? Prefer a highly detailed, textured finish?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
8525,"Looking for a high-quality cotton flannel shirt made of thick twill weave. It would be great if it has features like underarm ventilation holes, contrasting borders, and unique buttons. Any suggestions?",13,0,13,0.0,0.0,0.0,0.0,0.0,0.0
3809,Can you suggest any unique screen print designed infant onesies that offer faster delivery?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
847,Can you recommend a highly durable shooting rest with an integrated gun vise and a modern paint finish? I'd like it to be compatible with a varmint rifle and allow for full 360-degree rotation.,18,2,16,0.1111111111111111,0.1111111111111111,0.0,1.0,0.5,0.16666666666666666
5571,Looking for an affordable NHL 2007 Stanley Cup Champions sweater featuring team player names on the back. What are some good options to represent my favorite sports team?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2027,"Can I find any boys' tennis shorts made of polyester that are approximately 10x7x1.5 inches in size, suitable for an average build kid? Any suggestions?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
6876,"Looking for a women's NFL Green Bay Packers t-shirt with a crew neck and 3/4 sleeves, preferably from the Victoria's Secret collection. Shipping time isn't a major concern for me.",10,0,10,0.0,0.0,0.0,0.0,0.0,0.3
2404,Can you recommend a headwrap with a hook and loop fastening mechanism that's effective at preventing sweat from getting into my eyes during exercise?,13,0,13,0.0,0.0,0.0,0.0,0.0,0.15384615384615385
